Age;Gender;MarStat;Housing;Educ;Inc_Gr;Children;IQ;rate;cost_type;ID
45;1;2;2;2;2;0;149,0582857;0,05;Broker;3528
47;1;2;2;1;2;2;149,676009;0,05;Broker;3529
49;1;2;1;4;4;2;156,4301072;0,05;Broker;3530
60;1;2;1;1;1;0;180;0,05;Broker;3531
57;1;2;2;2;2;2;169,7015945;0,05;Broker;3532
62;1;2;1;2;2;2;180;0,05;Broker;3537
47;1;2;2;1;1;2;142,1263191;0,05;Broker;3538
47;1;2;1;1;1;3;142,5772509;0,05;Broker;3539
56;1;2;2;2;2;2;171,7695393;0,05;Broker;3540
47;1;2;2;4;4;2;143,5581251;0,05;Broker;3542
53;1;2;2;1;1;0;166,4641851;0,05;Broker;3543
42;1;2;2;4;4;2;134,5020795;0,05;Broker;3545
44;1;2;1;4;4;0;133,4712939;0,05;Broker;3547
56;1;2;1;2;2;2;178,891563;0,05;Broker;3548
53;1;2;2;1;1;2;163,0649585;0,05;Broker;3549
45;1;2;1;4;4;2;137,6656764;0,05;Broker;3550
43;1;2;1;1;2;2;137,9381308;0,05;Broker;3552
43;1;2;1;4;4;2;136,132119;0,05;Broker;3553
42;1;2;2;1;1;3;130,6219141;0,05;Broker;3558
56;1;2;2;1;1;0;180;0,05;Broker;3560
50;1;2;3;3;3;1;154,6877807;0,05;Broker;3561
41;1;2;3;3;3;1;131,8876725;0,05;Broker;3563
52;1;2;3;3;3;1;158,0160829;0,05;Broker;3564
44;1;2;3;3;3;1;132,5655934;0,05;Broker;3565
59;1;2;3;3;3;1;180;0,05;Broker;3568
42;1;2;3;3;3;1;132,9975209;0,05;Broker;3575
50;1;2;3;3;3;1;157,5676267;0,05;Broker;3576
50;1;2;3;3;3;1;148,8454936;0,05;Broker;3580
41;1;2;3;3;3;1;121,2180391;0,05;Broker;3581
49;1;2;3;3;3;2;155,5519676;0,05;Broker;3584
47;1;2;3;3;3;2;149,780355;0,05;Broker;3586
41;1;2;3;3;3;2;124,9322249;0,05;Broker;3587
59;1;2;3;3;3;2;180;0,05;Broker;3588
55;1;2;3;3;3;0;166,0294618;0,05;Broker;3595
42;1;2;3;3;3;3;137,7838421;0,05;Broker;3600
48;1;2;3;3;3;2;151,851536;0,05;Broker;3602
56;1;2;3;3;3;0;169,971651;0,05;Broker;3604
53;1;2;3;3;3;2;163,1010872;0,05;Broker;3605
47;1;2;3;3;3;2;154,3129816;0,05;Broker;3606
49;1;2;3;3;3;2;155,3513797;0,05;Broker;3609
43;1;2;3;3;4;1;141,8007698;0,05;Broker;3611
60;1;2;3;3;4;1;176,4085381;0,05;Broker;3612
48;1;2;3;3;4;1;147,4861117;0,05;Broker;3613
51;1;2;3;3;4;1;161,6763916;0,05;Broker;3615
59;1;2;3;3;4;1;180;0,05;Broker;3619
47;1;2;3;3;4;1;147,7544216;0,05;Broker;3621
59;1;2;3;3;4;1;180;0,05;Broker;3622
62;1;2;3;3;4;1;180;0,05;Broker;3623
51;1;2;3;3;4;0;162,092944;0,05;Broker;3625
52;1;2;3;3;4;0;163,3044685;0,05;Broker;3626
59;1;2;3;3;4;2;180;0,05;Broker;3630
65;1;2;3;3;4;2;180;0,05;Broker;3631
60;1;2;3;3;4;2;180;0,05;Broker;3633
49;1;2;3;3;4;2;156,0270166;0,05;Broker;3637
53;1;2;3;3;4;2;159,6376411;0,05;Broker;3639
57;1;2;3;2;3;1;180;0,05;Broker;3643
43;1;2;3;2;3;1;139,899938;0,05;Broker;3644
47;1;2;3;1;1;1;148,1934268;0,05;Broker;3650
50;1;2;3;1;1;1;156,9516272;0,05;Broker;3652
42;1;2;3;1;2;1;137,3441287;0,05;Broker;3653
47;1;2;3;4;4;1;160,7879838;0,05;Broker;3654
48;1;2;3;1;1;1;151,0333698;0,05;Broker;3658
44;1;2;3;1;2;1;136,3339526;0,05;Broker;3660
50;1;2;3;2;2;1;149,8301483;0,05;Broker;3661
48;1;2;3;1;2;1;147,9149593;0,05;Broker;3666
49;1;2;3;4;4;1;151,5456452;0,05;Broker;3670
64;1;2;3;4;4;1;180;0,05;Broker;3671
60;1;2;3;1;1;1;180;0,05;Broker;3673
48;1;2;3;4;4;1;146,8560918;0,05;Broker;3677
60;1;2;3;1;2;1;180;0,05;Broker;3678
46;1;2;3;2;2;1;143,7484256;0,05;Broker;3679
44;1;2;3;1;2;1;145,1443511;0,05;Broker;3680
60;1;2;3;1;1;1;180;0,05;Broker;3682
41;1;2;3;4;4;1;133,5356835;0,05;Broker;3683
48;1;2;3;1;2;1;145,5265013;0,05;Broker;3684
46;1;2;3;4;4;1;146,4093517;0,05;Broker;3688
45;1;2;3;2;2;1;136,8579512;0,05;Broker;3690
45;1;2;3;1;2;1;138,1470271;0,05;Broker;3691
60;1;2;3;4;4;2;180;0,05;Broker;3692
46;1;2;3;1;2;0;139,90358;0,05;Broker;3693
41;1;2;3;2;2;2;130,9806868;0,05;Broker;3694
52;1;2;3;1;1;0;157,4495205;0,05;Broker;3695
63;1;2;3;2;2;0;180;0,05;Broker;3698
54;1;2;3;1;1;0;159,5987806;0,05;Broker;3700
45;1;2;3;4;4;0;140,6759166;0,05;Broker;3701
57;1;2;3;1;2;0;174,1611338;0,05;Broker;3702
48;1;2;3;1;2;2;151,7563128;0,05;Broker;3707
51;1;2;3;2;2;2;160,3335769;0,05;Broker;3712
64;1;2;3;4;4;2;180;0,05;Broker;3714
53;1;2;3;4;4;2;164,4822554;0,05;Broker;3722
46;1;2;3;1;1;0;144,4361413;0,05;Broker;3723
41;1;2;3;1;1;0;124,1643837;0,05;Broker;3725
58;1;2;3;1;1;0;173,0706563;0,05;Broker;3728
56;1;2;4;3;3;1;177,3906056;0,05;Broker;3737
44;1;2;4;3;3;1;128,8091671;0,05;Broker;3738
45;1;2;4;3;3;1;140,5357847;0,05;Broker;3739
44;1;2;4;3;3;1;138,6764412;0,05;Broker;3741
41;1;2;4;3;3;1;120,7181994;0,05;Broker;3742
53;1;2;4;3;3;1;155,0174953;0,05;Broker;3744
43;1;2;4;3;3;1;128,6398043;0,05;Broker;3745
46;1;2;4;3;3;1;136,6581769;0,05;Broker;3748
41;1;2;4;3;3;0;129,5833062;0,05;Broker;3750
58;1;2;4;3;3;2;175,7313183;0,05;Broker;3751
60;1;2;4;3;3;2;180;0,05;Broker;3753
55;1;2;4;3;3;3;166,7940061;0,05;Broker;3755
45;1;2;4;3;3;0;136,9740924;0,05;Broker;3756
52;1;2;4;3;3;3;163,5565732;0,05;Broker;3760
49;1;2;4;3;3;3;145,2320238;0,05;Broker;3762
43;1;2;4;3;3;2;145,113547;0,05;Broker;3763
42;1;2;4;3;3;2;131,5390577;0,05;Broker;3764
52;1;2;4;3;3;2;165,6957462;0,05;Broker;3765
50;1;2;4;3;3;2;154,9350575;0,05;Broker;3766
52;1;2;4;3;3;2;162,2919075;0,05;Broker;3768
52;1;2;4;3;3;2;166,7242951;0,05;Broker;3769
46;1;2;4;3;3;0;148,1888061;0,05;Broker;3771
41;1;2;4;3;3;2;131,9480389;0,05;Broker;3773
56;1;2;4;3;4;1;161,7116768;0,05;Broker;3775
44;1;2;4;3;4;1;135,6778535;0,05;Broker;3776
47;1;2;4;3;4;1;155,7362863;0,05;Broker;3777
55;1;2;4;3;4;1;175,6865307;0,05;Broker;3778
49;1;2;4;3;4;1;158,786615;0,05;Broker;3779
53;1;2;4;3;4;1;161,7734009;0,05;Broker;3784
46;1;2;4;3;4;1;146,6603652;0,05;Broker;3787
48;1;2;4;3;4;1;150,2645797;0,05;Broker;3788
51;1;2;4;3;4;2;158,4157518;0,05;Broker;3793
52;1;2;4;3;4;2;147,8541928;0,05;Broker;3795
41;1;2;4;3;4;0;129,8212482;0,05;Broker;3796
50;1;2;4;3;4;2;151,7787544;0,05;Broker;3800
44;1;2;4;3;4;0;125,8329893;0,05;Broker;3802
59;1;2;4;3;4;0;180;0,05;Broker;3804
57;1;2;4;2;3;1;180;0,05;Broker;3805
46;1;2;4;2;3;2;139,2075707;0,05;Broker;3809
52;1;2;4;2;3;2;160,668883;0,05;Broker;3811
41;1;2;4;2;3;0;136,960679;0,05;Broker;3815
53;1;2;4;2;3;0;166,3069901;0,05;Broker;3818
49;1;2;4;1;1;1;153,9116919;0,05;Broker;3819
63;1;2;4;1;1;1;180;0,05;Broker;3820
59;1;2;4;1;1;1;168,5714272;0,05;Broker;3821
45;1;2;4;4;4;1;138,1324578;0,05;Broker;3823
61;1;2;4;4;4;1;180;0,05;Broker;3824
55;1;2;4;1;2;1;174,4655651;0,05;Broker;3827
54;1;2;4;4;4;1;166,1138735;0,05;Broker;3830
42;1;2;4;1;1;1;129,4513981;0,05;Broker;3832
58;1;2;4;4;4;1;175,1463485;0,05;Broker;3833
53;1;2;4;4;4;1;157,1916656;0,05;Broker;3835
51;1;2;4;4;4;1;157,4949546;0,05;Broker;3838
56;1;2;4;2;2;1;180;0,05;Broker;3839
44;1;2;4;2;2;1;134,7305216;0,05;Broker;3841
48;1;2;4;1;1;1;141,5116937;0,05;Broker;3846
50;1;2;4;4;4;1;160,5249183;0,05;Broker;3847
53;1;2;4;1;1;2;174,4182913;0,05;Broker;3852
61;1;2;4;1;2;2;180;0,05;Broker;3853
64;1;2;4;1;1;2;180;0,05;Broker;3856
61;1;2;4;1;1;2;180;0,05;Broker;3857
44;1;2;4;1;1;3;136,5952355;0,05;Broker;3861
54;1;2;4;4;4;2;165,8960969;0,05;Broker;3866
41;1;2;4;4;4;0;122,9518178;0,05;Broker;3874
41;1;2;4;4;4;2;130,427183;0,05;Broker;3876
47;1;2;4;1;2;2;149,3544436;0,05;Broker;3877
49;1;2;4;1;1;2;154,5809967;0,05;Broker;3879
65;1;2;4;4;4;2;180;0,05;Broker;3882
41;1;2;4;4;4;2;128,9972281;0,05;Broker;3883
59;1;2;4;2;2;2;178,7547879;0,05;Broker;3887
44;1;2;4;1;2;0;135,4781708;0,05;Broker;3894
52;1;2;4;1;1;2;154,5974475;0,05;Broker;3897
52;1;2;4;4;4;0;154,18381;0,05;Broker;3899
43;1;2;4;1;1;2;145,7872681;0,05;Broker;3900
48;1;2;4;2;2;2;144,4833969;0,05;Broker;3901
49;1;2;4;4;4;2;149,1066162;0,05;Broker;3903
52;1;2;4;2;2;2;160,8965714;0,05;Broker;3906
