Age,Gender,MarStat,Housing,Educ,Inc_Gr,Children,IQ,Client,rate,cost_type,Default_flg
59,1,3,1,3,3,1,"180,00",166,"0,05",Broker,0
55,1,3,1,3,3,1,"172,01",566,"0,05",Broker,0
53,1,3,2,3,3,1,"170,47",630,"0,05",Broker,0
50,1,3,2,3,3,1,"161,55",744,"0,05",Broker,0
56,1,3,1,3,3,1,"176,35",1043,"0,05",Broker,0
40,1,3,2,3,3,1,"130,46",2109,"0,05",Facebook,1
42,1,3,2,3,3,1,"127,85",2566,"0,05",Broker,0
58,1,3,2,3,3,1,"180,00",2628,"0,05",Broker,0
54,1,3,1,3,3,1,"156,49",2777,"0,05",Broker,0
51,1,3,1,3,3,1,"155,76",3020,"0,05",Broker,0
47,1,3,1,3,3,1,"146,54",3556,"0,05",Broker,0
51,1,3,2,3,3,1,"155,95",3738,"0,05",Broker,0
50,1,3,2,3,3,1,"158,05",3851,"0,05",Broker,0
63,1,3,1,3,3,1,"180,00",3943,"0,05",Broker,0
46,1,3,2,3,3,1,"142,45",3960,"0,05",Broker,0
53,1,3,2,3,3,1,"160,47",4022,"0,05",Broker,0
53,1,3,1,3,3,1,"166,58",4153,"0,05",Broker,0
52,1,3,1,3,3,1,"163,66",4277,"0,05",Broker,0
41,1,3,2,3,3,1,"124,35",4408,"0,05",Broker,0
51,1,3,2,3,3,1,"154,65",4502,"0,05",Broker,0
40,1,3,1,3,3,1,"128,63",4571,"0,05",Facebook,0
48,1,3,2,3,3,1,"150,59",4655,"0,05",Broker,0
46,1,3,2,3,3,1,"140,18",5203,"0,05",Broker,0
51,1,3,1,3,3,1,"166,28",5293,"0,05",Broker,0
53,1,3,2,3,3,1,"158,83",5345,"0,05",Broker,0
64,1,3,2,3,3,1,"180,00",5361,"0,05",Broker,0
44,1,3,2,3,3,1,"135,49",5441,"0,05",Broker,0
46,1,3,2,3,3,1,"140,72",5484,"0,05",Broker,0
48,1,3,2,3,3,1,"157,47",5593,"0,05",Broker,0
40,1,3,1,3,3,1,"121,34",5626,"0,05",Facebook,0
43,1,3,1,3,3,1,"129,63",5815,"0,05",Broker,0
42,1,3,2,3,3,1,"127,53",5846,"0,05",Broker,0
49,1,3,2,3,3,1,"143,90",6063,"0,05",Broker,0
54,1,3,2,3,3,1,"169,86",6308,"0,05",Broker,0
51,1,3,1,3,3,1,"159,39",6353,"0,05",Broker,0
56,1,3,1,3,3,1,"167,37",6662,"0,05",Broker,0
47,1,3,2,3,3,1,"142,88",6939,"0,05",Broker,0
53,1,3,2,3,3,1,"161,41",6967,"0,05",Broker,0
56,1,3,1,3,3,1,"172,54",8239,"0,05",Broker,0
50,1,3,2,3,3,1,"153,78",8338,"0,05",Broker,0
49,1,3,1,3,3,1,"154,69",8446,"0,05",Broker,0
40,1,3,1,3,3,1,"124,47",9217,"0,05",Facebook,0
46,1,3,1,3,3,1,"146,11",9447,"0,05",Broker,0
41,1,3,1,3,3,1,"129,43",9469,"0,05",Broker,0
45,1,3,2,3,3,1,"146,24",9745,"0,05",Broker,0
50,1,3,1,3,3,1,"151,26",9834,"0,05",Broker,0
57,1,3,1,3,3,2,"180,00",7,"0,05",Broker,0
62,1,3,1,3,3,0,"180,00",181,"0,05",Broker,0
52,1,3,2,3,3,2,"157,45",311,"0,05",Broker,0
45,1,3,2,3,3,2,"134,40",400,"0,05",Broker,0
40,1,3,2,3,3,0,"125,40",608,"0,05",Facebook,0
54,1,3,1,3,3,2,"166,34",702,"0,05",Broker,0
45,1,3,1,3,3,2,"151,57",836,"0,05",Broker,0
40,1,3,2,3,3,2,"118,39",938,"0,05",www,0
40,1,3,2,3,3,2,"120,74",978,"0,05",Facebook,0
62,1,3,2,3,3,2,"180,00",1003,"0,05",Broker,0
55,1,3,2,3,3,0,"162,99",1138,"0,05",Broker,0
54,1,3,2,3,3,2,"167,35",1139,"0,05",Broker,0
52,1,3,1,3,3,2,"162,27",1394,"0,05",Broker,0
64,1,3,1,3,3,0,"180,00",1428,"0,05",Broker,0
47,1,3,2,3,3,0,"146,36",1584,"0,05",Broker,0
63,1,3,1,3,3,2,"180,00",1667,"0,05",Broker,0
61,1,3,1,3,3,2,"180,00",1773,"0,05",Broker,0
59,1,3,2,3,3,2,"168,11",2014,"0,05",Broker,0
49,1,3,1,3,3,0,"149,22",2318,"0,05",Broker,0
47,1,3,2,3,3,3,"145,69",2598,"0,05",Broker,0
65,1,3,1,3,3,2,"180,00",2966,"0,05",Broker,0
46,1,3,1,3,3,2,"144,89",3139,"0,05",Broker,0
44,1,3,2,3,3,2,"135,34",3422,"0,05",Broker,0
46,1,3,2,3,3,0,"140,96",3793,"0,05",Broker,0
59,1,3,1,3,3,2,"180,00",3859,"0,05",Broker,0
42,1,3,1,3,3,2,"130,55",4339,"0,05",Broker,0
44,1,3,1,3,3,3,"137,16",4734,"0,05",Broker,0
44,1,3,1,3,3,2,"139,70",4901,"0,05",Broker,0
60,1,3,2,3,3,2,"180,00",4911,"0,05",Broker,0
48,1,3,1,3,3,0,"152,33",4919,"0,05",Broker,0
47,1,3,2,3,3,0,"144,30",5028,"0,05",Broker,0
63,1,3,2,3,3,0,"180,00",5149,"0,05",Broker,0
48,1,3,2,3,3,0,"144,05",5227,"0,05",Broker,0
47,1,3,2,3,3,3,"150,28",5246,"0,05",Broker,0
53,1,3,1,3,3,2,"167,87",5453,"0,05",Broker,0
45,1,3,2,3,3,0,"134,47",5492,"0,05",Broker,0
46,1,3,1,3,3,3,"138,09",5516,"0,05",Broker,0
46,1,3,2,3,3,0,"141,25",5644,"0,05",Broker,0
41,1,3,2,3,3,2,"124,84",5886,"0,05",Broker,0
44,1,3,2,3,3,0,"134,43",6035,"0,05",Broker,0
53,1,3,1,3,3,3,"154,42",7362,"0,05",Broker,0
58,1,3,1,3,3,2,"180,00",7529,"0,05",Broker,0
41,1,3,1,3,3,2,"126,45",7563,"0,05",Broker,0
41,1,3,1,3,3,0,"128,66",7667,"0,05",Broker,0
57,1,3,1,3,3,2,"176,90",7847,"0,05",Broker,0
54,1,3,2,3,3,3,"163,35",7855,"0,05",Broker,0
62,1,3,1,3,3,2,"180,00",8263,"0,05",Broker,0
47,1,3,2,3,3,0,"142,33",8265,"0,05",Broker,0
54,1,3,2,3,3,2,"172,78",8455,"0,05",Broker,0
61,1,3,1,3,3,3,"180,00",8580,"0,05",Broker,0
63,1,3,1,3,3,2,"180,00",8669,"0,05",Broker,0
53,1,3,2,3,3,2,"156,42",8678,"0,05",Broker,0
51,1,3,1,3,3,2,"163,01",8729,"0,05",Broker,0
42,1,3,2,3,3,2,"132,70",8783,"0,05",Broker,0
43,1,3,2,3,3,2,"141,14",8796,"0,05",Broker,0
42,1,3,1,3,3,2,"137,20",8835,"0,05",Broker,0
49,1,3,2,3,3,2,"154,43",9068,"0,05",Broker,0
45,1,3,1,3,3,2,"132,40",9077,"0,05",Broker,0
53,1,3,1,3,3,2,"167,84",9349,"0,05",Broker,0
46,1,3,2,3,3,2,"143,74",9588,"0,05",Broker,0
44,1,3,2,3,3,2,"137,67",9629,"0,05",Broker,0
45,1,3,2,3,4,1,"142,55",57,"0,05",Broker,0
45,1,3,1,3,4,1,"135,83",110,"0,05",Broker,0
55,1,3,2,3,4,1,"176,96",489,"0,05",Broker,0
52,1,3,1,3,4,1,"159,03",893,"0,05",Broker,0
57,1,3,1,3,4,1,"180,00",935,"0,05",Broker,0
42,1,3,1,3,4,1,"130,84",966,"0,05",Broker,0
46,1,3,2,3,4,1,"147,85",1391,"0,05",Broker,0
43,1,3,1,3,4,1,"133,71",2054,"0,05",Broker,0
50,1,3,1,3,4,1,"153,73",2978,"0,05",Broker,0
60,1,3,1,3,4,1,"173,50",3634,"0,05",Broker,0
53,1,3,1,3,4,1,"172,97",4519,"0,05",Broker,0
57,1,3,2,3,4,1,"179,97",4705,"0,05",Broker,0
53,1,3,2,3,4,1,"163,36",6059,"0,05",Broker,0
46,1,3,1,3,4,1,"149,70",6467,"0,05",Broker,0
54,1,3,1,3,4,1,"162,84",6860,"0,05",Broker,0
49,1,3,1,3,4,1,"156,29",7004,"0,05",Broker,0
45,1,3,2,3,4,1,"133,30",7476,"0,05",Broker,0
43,1,3,2,3,4,1,"134,91",7694,"0,05",Broker,0
50,1,3,2,3,4,1,"155,33",9194,"0,05",Broker,0
63,1,3,1,3,4,1,"180,00",9205,"0,05",Broker,0
43,1,3,1,3,4,1,"128,83",9356,"0,05",Broker,0
42,1,3,1,3,4,0,"137,71",483,"0,05",Broker,0
51,1,3,2,3,4,3,"164,16",644,"0,05",Broker,0
43,1,3,1,3,4,2,"136,02",1145,"0,05",Broker,0
42,1,3,1,3,4,2,"126,16",1418,"0,05",Broker,0
56,1,3,2,3,4,2,"165,31",1582,"0,05",Broker,0
63,1,3,2,3,4,2,"180,00",1645,"0,05",Broker,0
46,1,3,2,3,4,2,"149,59",1726,"0,05",Broker,0
47,1,3,2,3,4,2,"145,92",1742,"0,05",Broker,0
43,1,3,1,3,4,0,"135,01",1990,"0,05",Broker,0
40,1,3,1,3,4,2,"126,48",2366,"0,05",Facebook,0
44,1,3,1,3,4,0,"127,70",2556,"0,05",Broker,0
50,1,3,2,3,4,0,"157,92",2996,"0,05",Broker,0
53,1,3,1,3,4,3,"166,22",3038,"0,05",Broker,0
57,1,3,2,3,4,0,"178,26",3073,"0,05",Broker,0
42,1,3,1,3,4,2,"120,30",3326,"0,05",Broker,0
57,1,3,2,3,4,2,"172,90",3521,"0,05",Broker,0
65,1,3,2,3,4,0,"180,00",3654,"0,05",Broker,0
55,1,3,1,3,4,0,"170,96",3667,"0,05",Broker,0
60,1,3,2,3,4,2,"180,00",3828,"0,05",Broker,0
50,1,3,1,3,4,2,"155,75",3891,"0,05",Broker,0
58,1,3,2,3,4,2,"177,85",4328,"0,05",Broker,0
63,1,3,1,3,4,0,"180,00",4334,"0,05",Broker,0
44,1,3,1,3,4,2,"140,11",4654,"0,05",Broker,0
61,1,3,1,3,4,0,"180,00",4865,"0,05",Broker,0
58,1,3,1,3,4,0,"180,00",5081,"0,05",Broker,0
46,1,3,1,3,4,2,"138,46",5506,"0,05",Broker,0
62,1,3,2,3,4,2,"180,00",5685,"0,05",Broker,0
58,1,3,2,3,4,2,"172,53",5752,"0,05",Broker,0
55,1,3,1,3,4,2,"173,76",5837,"0,05",Broker,0
40,1,3,1,3,4,0,"131,09",6020,"0,05",Facebook,0
50,1,3,2,3,4,3,"154,78",6126,"0,05",Broker,0
62,1,3,2,3,4,2,"180,00",6213,"0,05",Broker,0
56,1,3,2,3,4,2,"170,13",6568,"0,05",Broker,0
48,1,3,2,3,4,2,"151,46",6588,"0,05",Broker,0
56,1,3,2,3,4,0,"175,65",6863,"0,05",Broker,0
56,1,3,1,3,4,0,"171,21",8001,"0,05",Broker,0
43,1,3,2,3,4,2,"132,18",8212,"0,05",Broker,0
42,1,3,1,3,4,0,"139,07",8675,"0,05",Broker,0
55,1,3,2,3,4,2,"170,98",8765,"0,05",Broker,0
52,1,3,1,3,4,2,"165,95",8964,"0,05",Broker,0
62,1,3,1,3,4,2,"180,00",9080,"0,05",Broker,0
55,1,3,1,3,4,2,"166,74",9162,"0,05",Broker,0
49,1,3,1,3,4,3,"152,51",9307,"0,05",Broker,0
56,1,3,1,3,4,2,"166,95",9977,"0,05",Broker,0
47,1,3,1,2,3,1,"150,52",245,"0,05",Broker,0
54,1,3,2,2,3,1,"176,78",3489,"0,05",Broker,0
49,1,3,2,2,3,1,"154,34",3683,"0,05",Broker,0
56,1,3,1,2,3,1,"176,90",5764,"0,05",Broker,0
52,1,3,2,2,3,1,"159,54",6008,"0,05",Broker,0
59,1,3,1,2,3,0,"169,48",372,"0,05",Broker,0
52,1,3,1,2,3,0,"171,05",621,"0,05",Broker,0
44,1,3,1,2,3,0,"128,93",1284,"0,05",Broker,0
59,1,3,2,2,3,2,"180,00",2602,"0,05",Broker,0
40,1,3,1,2,3,2,"123,73",3019,"0,05",Facebook,0
42,1,3,2,2,3,2,"133,36",4521,"0,05",Broker,0
46,1,3,1,2,3,2,"141,89",6007,"0,05",Broker,0
49,1,3,1,2,3,0,"159,96",6725,"0,05",Broker,0
52,1,3,2,2,3,2,"160,62",8663,"0,05",Broker,0
54,1,3,1,2,3,2,"169,12",9027,"0,05",Broker,0
51,1,3,2,2,3,0,"158,16",9178,"0,05",Broker,0
44,1,3,2,1,2,1,"144,56",211,"0,05",Broker,0
51,1,3,1,1,1,1,"163,18",227,"0,05",Broker,0
62,1,3,1,2,2,1,"180,00",240,"0,05",Broker,0
60,1,3,2,1,1,1,"180,00",312,"0,05",Broker,0
58,1,3,2,2,2,1,"176,39",352,"0,05",Broker,0
44,1,3,1,4,4,1,"135,07",429,"0,05",Broker,0
55,1,3,1,4,4,1,"174,07",690,"0,05",Broker,0
46,1,3,1,1,1,1,"153,45",806,"0,05",Broker,0
53,1,3,1,1,2,1,"156,77",1084,"0,05",Broker,0
56,1,3,1,1,2,1,"168,22",1361,"0,05",Broker,0
45,1,3,2,1,2,1,"134,24",1529,"0,05",Broker,0
45,1,3,2,4,4,1,"144,06",1618,"0,05",Broker,0
61,1,3,1,4,4,1,"180,00",1660,"0,05",Broker,0
48,1,3,2,4,4,1,"148,79",1853,"0,05",Broker,0
50,1,3,2,4,4,1,"155,49",1894,"0,05",Broker,0
64,1,3,1,1,2,1,"180,00",1967,"0,05",Broker,0
57,1,3,1,4,4,1,"178,55",2093,"0,05",Broker,0
43,1,3,2,1,2,1,"137,02",2157,"0,05",Broker,0
50,1,3,1,4,4,1,"154,64",2181,"0,05",Broker,0
55,1,3,1,2,2,1,"162,34",2340,"0,05",Broker,0
45,1,3,2,1,1,1,"134,56",2403,"0,05",Broker,0
53,1,3,2,1,1,1,"165,88",2502,"0,05",Broker,0
44,1,3,1,1,1,1,"143,63",2533,"0,05",Broker,0
41,1,3,2,1,1,1,"120,39",2583,"0,05",Broker,0
65,1,3,2,1,2,1,"180,00",2632,"0,05",Broker,0
59,1,3,2,1,1,1,"180,00",2653,"0,05",Broker,0
40,1,3,2,1,1,1,"131,52",2959,"0,05",Facebook,0
50,1,3,1,2,2,1,"151,78",3220,"0,05",Broker,0
40,1,3,2,2,2,1,"122,62",3442,"0,05",Facebook,0
45,1,3,1,2,2,1,"142,91",3464,"0,05",Broker,0
63,1,3,1,1,2,1,"180,00",4358,"0,05",Broker,0
47,1,3,1,1,2,1,"144,82",4391,"0,05",Broker,0
42,1,3,2,2,2,1,"124,84",4403,"0,05",Broker,0
44,1,3,2,4,4,1,"135,40",4726,"0,05",Broker,0
44,1,3,2,1,2,1,"143,60",4855,"0,05",Broker,0
59,1,3,1,4,4,1,"180,00",4889,"0,05",Broker,0
47,1,3,2,1,1,1,"150,21",5087,"0,05",Broker,0
43,1,3,2,4,4,1,"135,65",5140,"0,05",Broker,0
47,1,3,1,1,1,1,"146,34",5201,"0,05",Broker,0
44,1,3,2,1,2,1,"134,67",5231,"0,05",Broker,0
43,1,3,1,1,1,1,"133,08",5290,"0,05",Broker,0
50,1,3,2,1,2,1,"159,27",5343,"0,05",Broker,0
51,1,3,1,2,2,1,"155,97",5470,"0,05",Broker,0
41,1,3,2,1,1,1,"130,01",5787,"0,05",Broker,0
40,1,3,1,1,1,1,"127,84",5932,"0,05",Facebook,0
43,1,3,1,4,4,1,"139,55",6051,"0,05",Broker,0
49,1,3,1,4,4,1,"154,78",6061,"0,05",Broker,0
44,1,3,2,1,2,1,"137,74",6266,"0,05",Broker,0
56,1,3,2,1,1,1,"176,29",6316,"0,05",Broker,0
50,1,3,1,2,2,1,"163,06",6371,"0,05",Broker,0
40,1,3,2,2,2,1,"126,51",6497,"0,05",Facebook,0
49,1,3,1,4,4,1,"142,28",6659,"0,05",Broker,0
58,1,3,2,1,1,1,"180,00",6678,"0,05",Broker,0
53,1,3,2,1,1,1,"161,13",6824,"0,05",Broker,0
44,1,3,2,1,1,1,"153,14",6950,"0,05",Broker,0
49,1,3,1,1,2,1,"154,71",6994,"0,05",Broker,0
41,1,3,2,2,2,1,"127,65",7115,"0,05",Broker,0
40,1,3,1,4,4,1,"121,59",7147,"0,05",Facebook,0
41,1,3,1,1,2,1,"132,19",7335,"0,05",Broker,0
42,1,3,1,2,2,1,"127,38",7417,"0,05",Broker,0
46,1,3,2,1,1,1,"145,13",7448,"0,05",Broker,0
55,1,3,1,1,1,1,"164,24",7780,"0,05",Broker,0
54,1,3,1,2,2,1,"165,96",8032,"0,05",Broker,0
43,1,3,1,1,2,1,"133,47",8073,"0,05",Broker,0
45,1,3,2,1,1,1,"144,35",8084,"0,05",Broker,0
55,1,3,1,4,4,1,"170,36",8154,"0,05",Broker,0
42,1,3,2,1,2,1,"133,43",8339,"0,05",Broker,0
64,1,3,2,1,2,1,"180,00",8474,"0,05",Broker,0
47,1,3,2,4,4,1,"158,53",8576,"0,05",Broker,0
51,1,3,1,1,2,1,"150,66",8647,"0,05",Broker,0
52,1,3,2,4,4,1,"155,49",8741,"0,05",Broker,0
54,1,3,2,1,1,1,"169,10",8991,"0,05",Broker,0
42,1,3,1,1,1,1,"134,85",9001,"0,05",Broker,0
40,1,3,2,4,4,1,"131,26",9177,"0,05",Facebook,0
40,1,3,2,1,1,1,"125,66",9193,"0,05",Facebook,0
49,1,3,1,1,2,1,"152,94",9286,"0,05",Broker,0
40,1,3,1,1,2,1,"125,74",9381,"0,05",Facebook,0
45,1,3,1,4,4,1,"136,01",9396,"0,05",Broker,0
60,1,3,2,2,2,1,"180,00",9422,"0,05",Broker,0
40,1,3,1,1,2,1,"118,90",9512,"0,05",www,0
47,1,3,1,4,4,1,"149,50",9556,"0,05",Broker,0
54,1,3,2,1,2,1,"165,78",9598,"0,05",Broker,0
54,1,3,1,1,1,1,"172,42",9655,"0,05",Broker,0
50,1,3,2,4,4,1,"151,90",9873,"0,05",Broker,0
48,1,3,1,1,1,1,"146,00",9941,"0,05",Broker,0
59,1,3,2,1,1,2,"180,00",61,"0,05",Broker,0
64,1,3,2,1,1,2,"180,00",101,"0,05",Broker,0
62,1,3,1,1,1,2,"180,00",234,"0,05",Broker,0
40,1,3,2,1,1,0,"123,83",280,"0,05",Facebook,0
53,1,3,1,1,1,0,"156,12",368,"0,05",Broker,0
46,1,3,2,4,4,2,"142,40",405,"0,05",Broker,0
40,1,3,1,1,2,0,"125,22",762,"0,05",Facebook,0
45,1,3,1,1,1,0,"142,46",807,"0,05",Broker,0
57,1,3,1,4,4,0,"180,00",920,"0,05",Broker,0
49,1,3,2,4,4,2,"156,32",930,"0,05",Broker,0
53,1,3,1,2,2,2,"167,72",1170,"0,05",Broker,0
58,1,3,2,4,4,0,"180,00",1186,"0,05",Broker,0
47,1,3,2,2,2,0,"141,20",1283,"0,05",Broker,0
50,1,3,1,1,1,2,"152,84",1317,"0,05",Broker,0
40,1,3,1,4,4,2,"122,21",1459,"0,05",Facebook,0
48,1,3,2,4,4,0,"157,17",1521,"0,05",Broker,0
46,1,3,2,2,2,0,"150,03",1568,"0,05",Broker,0
48,1,3,2,1,2,2,"156,17",1641,"0,05",Broker,0
42,1,3,2,2,2,2,"130,49",1661,"0,05",Broker,0
49,1,3,2,1,1,0,"157,05",1708,"0,05",Broker,0
45,1,3,1,1,2,0,"140,25",1777,"0,05",Broker,0
51,1,3,1,4,4,2,"158,88",1813,"0,05",Broker,0
45,1,3,1,1,1,2,"141,32",1890,"0,05",Broker,0
43,1,3,1,1,1,0,"140,41",1927,"0,05",Broker,0
45,1,3,1,1,2,2,"132,09",1951,"0,05",Broker,0
49,1,3,2,4,4,0,"156,78",2075,"0,05",Broker,0
46,1,3,1,1,2,2,"142,97",2232,"0,05",Broker,0
59,1,3,2,2,2,2,"180,00",2489,"0,05",Broker,0
46,1,3,2,1,1,0,"139,75",2551,"0,05",Broker,0
44,1,3,1,2,2,0,"132,92",2584,"0,05",Broker,0
58,1,3,1,1,1,0,"180,00",2635,"0,05",Broker,0
60,1,3,1,1,1,2,"180,00",2771,"0,05",Broker,0
51,1,3,1,4,4,0,"159,31",2900,"0,05",Broker,0
48,1,3,1,1,1,0,"149,33",2976,"0,05",Broker,0
40,1,3,1,4,4,2,"126,05",3123,"0,05",Facebook,0
46,1,3,2,1,1,3,"143,28",3134,"0,05",Broker,0
43,1,3,1,1,1,2,"137,29",3141,"0,05",Broker,0
48,1,3,2,4,4,2,"147,48",3192,"0,05",Broker,0
43,1,3,2,1,2,2,"127,91",3333,"0,05",Broker,0
55,1,3,1,1,1,0,"163,92",3764,"0,05",Broker,0
56,1,3,2,2,2,2,"169,98",3814,"0,05",Broker,0
55,1,3,2,2,2,0,"175,48",3849,"0,05",Broker,0
42,1,3,1,2,2,2,"137,13",3872,"0,05",Broker,0
60,1,3,2,1,2,2,"180,00",3876,"0,05",Broker,0
44,1,3,2,1,1,2,"132,55",3954,"0,05",Broker,0
47,1,3,1,1,1,2,"145,25",3990,"0,05",Broker,0
59,1,3,2,1,1,2,"180,00",3999,"0,05",Broker,0
51,1,3,1,1,1,2,"157,17",4000,"0,05",Broker,0
46,1,3,2,1,2,0,"154,19",4119,"0,05",Broker,0
59,1,3,1,1,1,2,"180,00",4157,"0,05",Broker,0
42,1,3,1,1,2,2,"134,11",4219,"0,05",Broker,0
58,1,3,1,1,1,2,"180,00",4607,"0,05",Broker,0
45,1,3,2,4,4,2,"139,50",4650,"0,05",Broker,0
52,1,3,2,4,4,0,"155,25",4862,"0,05",Broker,0
62,1,3,2,1,1,2,"180,00",4870,"0,05",Broker,0
55,1,3,1,2,2,2,"166,87",4931,"0,05",Broker,0
63,1,3,1,1,2,2,"180,00",4934,"0,05",Broker,0
48,1,3,2,1,2,0,"148,88",5086,"0,05",Broker,0
47,1,3,2,1,1,2,"137,11",5128,"0,05",Broker,0
49,1,3,1,1,2,2,"155,17",5151,"0,05",Broker,0
52,1,3,2,1,1,2,"158,33",5301,"0,05",Broker,0
40,1,3,1,2,2,2,"120,19",5366,"0,05",Facebook,0
40,1,3,2,4,4,2,"121,70",5452,"0,05",Facebook,0
45,1,3,1,2,2,2,"141,20",5454,"0,05",Broker,0
54,1,3,1,1,2,2,"169,05",5462,"0,05",Broker,0
55,1,3,2,4,4,2,"174,90",5463,"0,05",Broker,0
59,1,3,1,2,2,2,"180,00",5494,"0,05",Broker,0
52,1,3,1,2,2,2,"157,89",5524,"0,05",Broker,0
60,1,3,1,1,1,0,"180,00",5551,"0,05",Broker,0
65,1,3,1,1,2,2,"180,00",5616,"0,05",Broker,0
50,1,3,1,4,4,2,"148,96",5664,"0,05",Broker,0
45,1,3,1,1,1,0,"139,85",5697,"0,05",Broker,0
47,1,3,2,4,4,3,"142,31",5707,"0,05",Broker,0
52,1,3,1,1,1,2,"164,35",5775,"0,05",Broker,0
59,1,3,1,1,2,0,"180,00",5840,"0,05",Broker,0
46,1,3,2,4,4,2,"133,32",6049,"0,05",Broker,0
48,1,3,1,1,1,0,"150,50",6057,"0,05",Broker,0
53,1,3,2,1,2,0,"160,46",6077,"0,05",Broker,0
62,1,3,2,1,1,2,"180,00",6125,"0,05",Broker,0
58,1,3,2,4,4,3,"175,51",6130,"0,05",Broker,0
49,1,3,1,4,4,2,"156,54",6215,"0,05",Broker,0
45,1,3,1,1,1,0,"142,49",6227,"0,05",Broker,0
50,1,3,2,1,1,2,"152,27",6313,"0,05",Broker,0
44,1,3,2,1,1,2,"138,05",6378,"0,05",Broker,0
55,1,3,2,1,1,2,"175,21",6416,"0,05",Broker,0
40,1,3,2,4,4,2,"127,22",6425,"0,05",Facebook,0
52,1,3,2,2,2,0,"155,34",6431,"0,05",Broker,0
41,1,3,2,2,2,2,"136,59",6462,"0,05",Broker,0
50,1,3,2,1,1,2,"168,15",6505,"0,05",Broker,0
43,1,3,1,1,1,2,"130,92",6557,"0,05",Broker,0
58,1,3,1,1,1,0,"180,00",6665,"0,05",Broker,0
56,1,3,2,4,4,2,"178,59",6741,"0,05",Broker,0
47,1,3,2,1,1,2,"148,76",6861,"0,05",Broker,0
49,1,3,2,4,4,2,"147,86",7367,"0,05",Broker,0
43,1,3,1,1,2,2,"137,38",7380,"0,05",Broker,0
43,1,3,2,4,4,2,"135,99",7390,"0,05",Broker,0
48,1,3,1,1,1,2,"151,38",7463,"0,05",Broker,0
45,1,3,1,2,2,0,"124,97",7606,"0,05",Broker,0
63,1,3,1,4,4,2,"180,00",7627,"0,05",Broker,0
45,1,3,1,1,1,2,"140,39",7832,"0,05",Broker,0
55,1,3,2,1,2,2,"169,99",8105,"0,05",Broker,0
51,1,3,2,4,4,2,"170,03",8371,"0,05",Broker,0
55,1,3,1,2,2,2,"163,07",8461,"0,05",Broker,0
41,1,3,1,4,4,0,"123,73",8494,"0,05",Broker,0
46,1,3,1,1,1,2,"141,27",8594,"0,05",Broker,0
51,1,3,1,1,1,0,"156,11",8636,"0,05",Broker,0
48,1,3,2,4,4,3,"139,39",8646,"0,05",Broker,0
54,1,3,2,4,4,2,"170,38",8659,"0,05",Broker,0
44,1,3,2,4,4,2,"135,64",8710,"0,05",Broker,0
61,1,3,1,1,1,2,"180,00",8764,"0,05",Broker,1
49,1,3,1,1,2,0,"151,21",8878,"0,05",Broker,0
45,1,3,2,2,2,2,"146,34",8888,"0,05",Broker,1
51,1,3,2,1,1,0,"153,76",8968,"0,05",Broker,0
65,1,3,1,4,4,2,"180,00",8981,"0,05",Broker,0
62,1,3,1,1,1,2,"180,00",9063,"0,05",Broker,0
45,1,3,1,2,2,2,"141,93",9186,"0,05",Broker,0
56,1,3,2,1,1,0,"179,14",9245,"0,05",Broker,0
60,1,3,1,1,1,0,"180,00",9364,"0,05",Broker,0
52,1,3,1,1,2,2,"160,56",9495,"0,05",Broker,0
62,1,3,1,1,1,0,"180,00",9561,"0,05",Broker,0
44,1,3,1,1,1,2,"140,85",9564,"0,05",Broker,0
45,1,3,2,1,1,2,"142,96",9654,"0,05",Broker,0
42,1,3,2,4,4,2,"122,72",9856,"0,05",Broker,0
48,1,3,2,1,1,2,"148,15",9915,"0,05",Broker,0
43,1,3,1,1,1,2,"137,57",9916,"0,05",Broker,0
59,1,3,1,2,2,0,"180,00",9939,"0,05",Broker,0
52,1,3,3,3,3,1,"158,84",841,"0,05",Broker,0
40,1,3,3,3,3,1,"131,54",1215,"0,05",Facebook,0
59,1,3,3,3,3,1,"180,00",1787,"0,05",Broker,0
40,1,3,3,3,3,1,"134,48",3201,"0,05",Facebook,0
54,1,3,3,3,3,1,"172,44",3292,"0,05",Broker,0
40,1,3,3,3,3,1,"128,65",4166,"0,05",Facebook,0
48,1,3,3,3,3,1,"146,91",4313,"0,05",Broker,0
41,1,3,3,3,3,1,"131,19",4520,"0,05",Broker,0
40,1,3,3,3,3,1,"130,85",4837,"0,05",Facebook,0
41,1,3,3,3,3,1,"122,96",4844,"0,05",Broker,0
56,1,3,3,3,3,1,"177,85",4989,"0,05",Broker,0
50,1,3,3,3,3,1,"148,13",5091,"0,05",Broker,0
59,1,3,3,3,3,1,"174,74",5375,"0,05",Broker,0
65,1,3,3,3,3,1,"180,00",5655,"0,05",Broker,0
60,1,3,3,3,3,1,"180,00",5935,"0,05",Broker,0
52,1,3,3,3,3,1,"162,91",5978,"0,05",Broker,0
48,1,3,3,3,3,1,"138,71",6113,"0,05",Broker,0
41,1,3,3,3,3,1,"126,81",7015,"0,05",Broker,0
46,1,3,3,3,3,1,"152,09",7056,"0,05",Broker,0
43,1,3,3,3,3,1,"129,89",7249,"0,05",Broker,0
49,1,3,3,3,3,1,"154,91",7490,"0,05",Broker,0
53,1,3,3,3,3,1,"169,36",7860,"0,05",Broker,0
51,1,3,3,3,3,1,"159,63",9363,"0,05",Broker,0
40,1,3,3,3,3,2,"125,15",29,"0,05",Facebook,0
